ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl
100564_at	-1.1518141044105423	9.851043834696501	-6.809765784331321	1.0755775280189096e-5	1.9133635569658323e-4	3.3056218980971455	ENSMUSG00000001666
160400_at	-1.1524044291436315	9.755572113445217	-6.942560525495747	8.763160487269543e-6	1.6530868302873424e-4	3.51805367665367	ENSMUSG00000063884
93041_at	-1.156624735419049	10.122698967088217	-6.704239320787949	1.2678893321975401e-5	2.189958780149776e-4	3.1350887835082393	ENSMUSG00000022673
93838_at	-1.16129276906209	10.118432078333225	-9.407355155658315	2.8944709306823663e-7	1.2114512099451013e-5	7.050076435179507	ENSMUSG00000016344
161034_at	-1.179498208898135	8.595532306458674	-6.019090923595827	3.8278708554743885e-5	5.074570195664985e-4	1.9904663981064559	ENSMUSG00000022683
95750_at	-1.183157736042432	9.367320707326012	-8.31410807296884	1.2042524812513252e-6	3.5977763124082654e-5	5.575501815081475	ENSMUSG00000039130
103212_at	-1.1899155677398738	8.555037942715984	-6.7499366625873645	1.1804980156861857e-5	2.064714176455054e-4	3.2091244539577666	ENSMUSG00000021175
93605_r_at	-1.190637667389538	5.14538857408093	-9.20293068060836	3.742521083581147e-7	1.4790064332835875e-5	6.784658324945667	ENSMUSG00000032076.1
98515_at	-1.1912512056177267	9.686960913848353	-5.971317241137858	4.144465193475347e-5	5.371538202147158e-4	1.908234604389941	ENSMUSG00000031585
160279_at	-1.1918396983064579	10.626278553679962	-6.548957778333746	1.6195386891600083e-5	2.623190551262021e-4	2.8813628548808943	ENSMUSG00000039756
100562_at	-1.1972230578867666	9.41988124621267	-6.455097372487749	1.880794862396045e-5	2.9358548603521936e-4	2.7263824813725464	ENSMUSG00000032892
100084_at	-1.198307703711098	9.477729899130848	-8.373702947281533	1.1104538939543812e-6	3.432511937550077e-5	5.659486528384052	ENSMUSG00000052397
99180_at	-1.1996366384871369	10.540782089574455	-6.3253611788198105	2.3172888018215844e-5	3.445036018708089e-4	2.5101568907223406	ENSMUSG00000021149
93787_f_at	-1.2001005485276917	12.128156110704882	-5.9546431389378895	4.2613399774150395e-5	5.474857370160392e-4	1.8794599518968855	ENSMUSG00000057388
160805_s_at	-1.200698106917244	8.994412218109487	-7.925464902238583	2.0643439996716255e-6	5.533619343243441e-5	5.017074880930222	ENSMUSG00000018761
100886_f_at	-1.2022556710709686	9.52290300972624	-5.964309323963956	4.1931707709085435e-5	5.403954240155407e-4	1.896145630450162	ENSMUSG00000018882
160531_at	-1.203748057716643	10.784833927060372	-6.203887909533248	2.8233135749748985e-5	4.011096692182768e-4	2.305589275975226	ENSMUSG00000004268
92503_at	-1.209785928070911	8.07947874563086	-6.56856523821749	1.5699619751341202e-5	2.5628346595392014e-4	2.9135844800877813	ENSMUSG00000020413
160230_at	-1.2105516449218126	10.579677150884168	-6.563223976159112	1.583306555854853e-5	2.574522430926485e-4	2.9048122612756835	ENSMUSG00000046516
94372_at	-1.2122677269485997	9.016529805736091	-5.931705655938414	4.427801618218064e-5	5.659609683552425e-4	1.839814140345963	ENSMUSG00000036639
100472_at	-1.2127311697626997	10.221122261819476	-6.01027679492551	3.88431225359535e-5	5.117036379413721e-4	1.975318461045255	ENSMUSG00000022995
92598_at	-1.2146683196735868	10.410454636804062	-6.721742422255424	1.2336360942731865e-5	2.1396732701782712e-4	3.16348002283474	ENSMUSG00000006273
104145_at	-1.2173610414787834	9.229873553927424	-6.4343046122763745	1.944466764981489e-5	3.008984010048183e-4	2.691884963907148	ENSMUSG00000024613
103481_at	-1.2274083269166436	9.207049095890717	-6.3514227931364156	2.2217329006038804e-5	3.3468793146880363e-4	2.553779765088727	NA.24
160517_at	-1.2299928757445269	9.93317019331645	-7.4565204919967085	4.052536269053748e-6	9.235049804369199e-5	4.317769354056326	ENSMUSG00000024590
96701_at	-1.2332068632511994	11.728391868129513	-6.868423489898286	9.8222635718607e-6	1.792215545636122e-4	3.399753762660346	ENSMUSG00000052997
100578_at	-1.2369952373928186	11.203662951936375	-11.554194986239715	2.4600106997734355e-8	2.048040907918044e-6	9.58421591613764	NA.25
102853_at	-1.2384641679295552	9.099728974832098	-8.25256672658534	1.3099981574477058e-6	3.8583153278789976e-5	5.488319939971772	ENSMUSG00000024974
97598_at	-1.2432205385095862	7.060052468217466	-6.088374824692737	3.413125890535073e-5	4.6674219711087165e-4	2.1091646114512113	NA.26
160879_at	-1.2464966858538027	6.518346306374522	-6.166337353311983	3.002306365696543e-5	4.2032289119751606e-4	2.2419387039234113	ENSMUSG00000025925
160427_at	-1.246989046800767	10.566808586552611	-7.9505631225392595	1.992655190211494e-6	5.3862073626322805e-5	5.053707278323836	ENSMUSG00000063334.1
97250_at	-1.2611501560556881	11.413866183504197	-6.823140297390673	1.0534979880206863e-5	1.8767593258776504e-4	3.3271263108356113	ENSMUSG00000027133
103875_at	-1.2669916507535728	8.816164891478085	-6.916390464246635	9.12254059801504e-6	1.7019586495447658e-4	3.4763799274569536	ENSMUSG00000047084
94466_f_at	-1.2758897536535354	10.173251471961745	-7.125487718230023	6.6335502680644185e-6	1.3382839377639493e-4	3.8067534703936143	ENSMUSG00000024081
93251_at	-1.2768320012233971	8.86083254571282	-7.507761605931926	3.7595914468080547e-6	8.717387187772228e-5	4.395571519134764	ENSMUSG00000034285
104070_at	-1.280699794328216	9.493136412352431	-6.802911179656877	1.0870824017611016e-5	1.931078952089991e-4	3.2945911182595644	ENSMUSG00000000708
98886_at	-1.2947050140632044	9.470238858918414	-8.400355828482597	1.0710438329322224e-6	3.360601855692863e-5	5.696908073535109	ENSMUSG00000024067
94067_at	-1.3027406145113876	9.266471398372268	-7.587767159185051	3.3461708440524563e-6	8.035957980870591e-5	4.516360114139767	ENSMUSG00000032040
96134_at	-1.305918908658076	7.205114704316723	-7.343277837593861	4.7891037573103025e-6	1.0492250579458537e-4	4.144598357093255	ENSMUSG00000035504
97208_at	-1.3081520616103557	9.462945980538583	-12.351759763990422	1.0825054485316815e-8	1.0561193782237217e-6	10.421500683483998	ENSMUSG00000031575
99537_at	-1.309691185080652	10.349799941348845	-8.125478013537899	1.5608456089331826e-6	4.440054661584871e-5	5.306808679788176	ENSMUSG00000030079
99073_at	-1.3151609452438624	9.831331328846247	-10.072907763927503	1.2900448243325067e-7	6.392817163205955e-6	7.883474728810366	ENSMUSG00000072082
99151_at	-1.3157571559157972	10.21366869274235	-6.758908854478033	1.164098974425808e-5	2.0417511225603218e-4	3.2236268728598674	ENSMUSG00000025785
92840_at	-1.3203382194284874	9.68405295448332	-7.1976142101780765	5.951039613517872e-6	1.23244747418924e-4	3.9193426465370447	ENSMUSG00000034826
98625_s_at	-1.3256170124227253	11.739589327114981	-8.15731941979986	1.4935485889461672e-6	4.2778520134770035e-5	5.352472618839945	ENSMUSG00000028138.1
95894_at	-1.327540727630935	7.158459037369057	-6.026432666591231	3.781515683314399e-5	5.032046540554529e-4	2.0030757290741867	ENSMUSG00000055884
96710_at	-1.3278070638551647	10.558296179560626	-7.374833171424	4.5705996971798556e-6	1.0102238764315404e-4	4.193023448609692	ENSMUSG00000041126
160836_at	-1.3365613762549202	8.410565631488222	-6.158335969226945	3.04196642989108e-5	4.2444778521206485e-4	2.2283506380410802	ENSMUSG00000021451
103884_at	-1.3371079038248368	9.367083847635946	-6.526718352272052	1.6777741002761567e-5	2.6899885441777547e-4	2.8447517180825326	ENSMUSG00000029464
92554_at	-1.3386199074994334	9.853034474482797	-8.977879923149306	4.990916552795748e-7	1.8853524177167367e-5	6.487110281224258	ENSMUSG00000030970
96557_at	-1.3472952954757567	7.048746026207786	-7.3004104180066935	5.103807084342499e-6	1.0951261661386446e-4	4.0786017044239475	ENSMUSG00000028681
96663_at	-1.347604412973416	6.9954231008062635	-6.689031168962608	1.2984662120084853e-5	2.2273689636760939e-4	3.1103858862747806	ENSMUSG00000036160
101065_at	-1.351023626922677	11.59321684242599	-7.516402750445543	3.712440847829577e-6	8.685142662445875e-5	4.408657860977682	ENSMUSG00000027342
98948_at	-1.351223878464328	10.553970647209738	-9.1155547600225	4.182437152013572e-7	1.6220582346070025e-5	6.6698084930672294	ENSMUSG00000042354
98432_at	-1.352338796247695	8.763874618411105	-10.306580652704938	9.809817789895054e-8	5.190890023737688e-6	8.165393466647792	ENSMUSG00000020092
94455_at	-1.3554342025031065	10.399347977032175	-7.159273137134061	6.3040845661282014e-6	1.2884682170508836e-4	3.859579484894633	ENSMUSG00000034192
101068_at	-1.3664313076324248	8.671102024590915	-7.534925166484795	3.6134696642774574e-6	8.544212803878782e-5	4.436675651974465	ENSMUSG00000029922
94297_at	-1.3717597219126727	9.986917259842464	-7.985716099782693	1.8966529525589016e-6	5.1941671209551674e-5	5.104881579098388	ENSMUSG00000024222
160159_at	-1.375378257079996	10.566803772130053	-5.9021256798865025	4.652608191546318e-5	5.874811244224111e-4	1.7885807156407143	NA.27
104527_at	-1.3773500469264217	9.868935553489564	-7.514843919449906	3.7209001325034703e-6	8.685142662445875e-5	4.406297856382395	ENSMUSG00000027323
96106_at	-1.3785418091438366	8.731635594173078	-6.331414330249707	2.2947154460144913e-5	3.423586726700594e-4	2.5202972644307167	ENSMUSG00000052926
100066_at	-1.3785843156461475	10.072160935785647	-7.981673665829192	1.907438767266172e-6	5.212274688319465e-5	5.09900468602636	ENSMUSG00000022962
102911_at	-1.379582522187615	9.37159639328945	-5.882003026613842	4.8123633635204174e-5	6.021722813992282e-4	1.7536591663911043	ENSMUSG00000041147
102631_at	-1.3812604771055668	9.282991280151842	-9.0289373963339	4.6732173468846173e-7	1.784683126235324e-5	6.555114014067904	ENSMUSG00000030528
100941_at	-1.3814929072367654	9.41541586126485	-9.6741840043696	2.0827513281531567e-7	9.633110587398748e-6	7.38974128394578	ENSMUSG00000025423
96296_at	-1.3926611897747971	9.640140488367239	-7.507227561534448	3.7625262009430176e-6	8.717387187772228e-5	4.394762429083265	ENSMUSG00000033845
98047_at	-1.4013032166077881	9.615000740782584	-6.56519501523543	1.5783682544049194e-5	2.569838691135415e-4	2.9080498550738962	ENSMUSG00000041712
104261_at	-1.4022239519727684	7.511596751946563	-6.076085271444373	3.4830968320483947e-5	4.7279253520239513e-4	2.0881582749024723	ENSMUSG00000042548
